Key,Source,Context,Changes,English,French,German,Klingon,Spanish
ttGFXSET_ReflectionQuality_b,UI,Tooltip,KgNone,Как хорошо будут выглядеть отражения на объектах. Делает свет более реалистичным.\nВлияние на производительность: очень высокое\n,Définit la clarté des reflets. Offre un éclairage plus réaliste.\nImpact sur la performance : très élevé\n,"Bestimmt, wie deutlich Reflexionen sind, und bietet realistischere Beleuchtung.\nAuswirkung auf die Leistung: Sehr hoch\n",,Establece la claridad de los reflejos. Produce unos efectos de luz más realistas.\nEfecto en el rendimiento: Muy alto\n
ttGFXSET_ReflectionQuality_h,UI,Tooltip,KgNone,Качество отражений,Qualité des reflets,Qualität der Reflexionen,,Calidad de reflejos
ttGFXSET_Resolution_b,UI,Tooltip,KgNone,"Устанавливает разрешение экрана, на котором будет отображаться игра.\nВлияние на производительность: очень высокое\n",Définit la résolution de l'écran au sein du jeu.\nImpact sur la performance : très élevé\n,"Auswahl der Bildschirmauflösung, in der das Spiel dargestellt wird.\nAuswirkung auf die Leistung: Sehr hoch\n",,Establece la resolución de la pantalla a la que se ejecutará el juego.\nEfecto en el rendimiento: Muy alto\n
ttGFXSET_Resolution_h,UI,Tooltip,KgNone,Разрешение экрана,Résolution de l'affichage,Bildschirmauflösung,,Resolución de pantalla
ttGFXSET_ShadowDistance_b,UI,Tooltip,KgNone,"Качество и дальность видимости теней, которые отбрасывают объекты.\nВлияние на производительность: высокое\n",La qualité et la distance des ombres d'objets.\nImpact sur la performance : élevé\n,Qualität und Entfernung der Schatten von Objekten.\nAuswirkung auf die Leistung: Hoch\n,,La calidad y distancia de la sombra de los objetos.\nEfecto en el rendimiento: Alto\n
ttGFXSET_ShadowDistance_h,UI,Tooltip,KgNone,Дальность видимости теней,Distance des ombres,Schattendistanz,,Distancia de sombras
ttGFXSET_ShowCompass_b,UI,Tooltip,KgNone,Включает/Отключает отображение в игре компаса.\nВлияние на производительность: нет\n,Activer ou désactiver la boussole au sein du jeu.\nImpact sur la performance : aucun\n,Den Kompass im Spiel ein-/ausschalten.\nAuswirkung auf die Leistung: Keine\n,,Activa/desactiva la brújula en el juego.\nEfecto en el rendimiento: Nulo\n
ttGFXSET_ShowCompass_h,UI,Tooltip,KgNone,Отображать компас,Afficher la boussole,Kompass zeigen,,Mostrar brújula
ttGFXSET_ShowCrosshair_b,UI,Tooltip,KgNone,Включает/Отключает отображение в игре прицела.\nВлияние на производительность: нет\n,Activer ou désactiver le réticule au sein du jeu.\nImpact sur la performance : aucun\n,Das Fadenkreuz im Spiel ein-/ausschalten.\nAuswirkung auf die Leistung: Keine\n,,Activa/desactiva el punto de mira en el juego.\nEfecto en el rendimiento: Nulo\n
ttGFXSET_ShowCrosshair_h,UI,Tooltip,KgNone,Отображать прицел,Afficher le réticule,Fadenkreuz zeigen,,Mostrar mira
ttGFXSET_SkyQuality_b,UI,Tooltip,KgNone,Сколько слоёв и эффектов отображаются на небе.\nВлияние на производительность: среднее\n,Le nombre de couches et d'effets dans le ciel.\nImpact sur la performance : moyen\n,Wie viele Schichten und Effekte am Himmel dargestellt werden.\nAuswirkung auf die Leistung: Mittel\n,,Cuántas capas y efectos se producen en el cielo.\nEfecto en el rendimiento: Medio\n
ttGFXSET_SkyQuality_h,UI,Tooltip,KgNone,Качество неба,Qualité du ciel,Qualität des Himmels,,Calidad del cielo
ttGFXSET_SSAO_b,UI,Tooltip,KgNone,"Использует графический эффект «Глобальное освещение», который отрисовывает более детализированные тени на объектах.\nВлияние на производительность: среднее\n",Utilise l'effet visuel d'occlusion ambiante qui dessine des ombres plus détaillées sur les objets.\nImpact sur la performance : moyen\n,"Die Rendering-Technik SSAO verwenden, die für Objekte detailliertere Schatten kreiert.\nAuswirkung auf die Leistung: Mittel\n",,"Usa el efecto de imagen SSAO, que dibuja sombras más detalladas en los objetos.\nEfecto en el rendimiento: Medio\n"
ttGFXSET_SSAO_h,UI,Tooltip,KgNone,Глобальное освещение в пределах экрана,Occlusion ambiante,Screen Space Ambient Occlusion,,Oclusión ambiental espacial (SSAO)
ttGFXSET_SunShafts_b,UI,Tooltip,KgNone,"Похожи на «Божественные Лучи». Добавляет эффект солнечных лучей, проходящих между объектами.\nВлияние на производительность: среднее\n",Plus connue sous le nom de rayons divins. Projette des rayons de lumière au-delà des objets qui se trouvent devant le soleil.\nImpact sur la performance : moyen\n,Auch Strahlenbüschel genannt. Lässt Lichtstrahlen von der Sonne an den Rändern von Objekten im Sichtfeld erscheinen.\nAuswirkung auf die Leistung: Mittel\n,,También: rayos crepusculares. El brillo de los rayos del sol al rodear los objetos que los bloquean.\nEfecto en el rendimiento: Medio\n
ttGFXSET_SunShafts_h,UI,Tooltip,KgNone,Лучи солнца,Rayons de soleil,Sonnenstrahlen,,Rayos del sol
ttGFXSET_TexQuality_b,UI,Tooltip,KgNone,Экономит видеопамять и производительность путём настройки разрешения текстур.\nВлияние на производительность: среднее\n,Économise de la mémoire vidéo et de la performance en paramétrant la résolution des textures.\nImpact sur la performance : moyen\n,Mit den Einstellungen der Texturauflösung können Bildspeicher und Leistung beeinflusst werden.\nAuswirkung auf die Leistung: Mittel\n,,Ahorra memoria de video y rendimiento al ajustar la resolución de las texturas.\nEfecto en el rendimiento: Medio\n
ttGFXSET_TexQuality_h,UI,Tooltip,KgNone,Качество текстур,Qualité des textures,Texturqualität,,Calidad de las texturas
ttGFXSET_Tonemapping_b,UI,Tooltip,KgNone,Улучшает качество цветов в игре для соответствия настоящим тонам.\nВлияние на производительность: низкое\n,Améliore les couleurs au sein du jeu pour qu'elles correspondent à l'ambiance attendue.\nImpact sur la performance : bas\n,"Reichert die Farben im Spiel an, sodass sie zur Stimmung passen.\nAuswirkung auf die Leistung: Gering\n",,Mejora los colores del juego para que sean más realistas.\nEfecto en el rendimiento: Bajo\n
ttGFXSET_Tonemapping_h,UI,Tooltip,KgNone,Тональность,Mappage ton local,Tonemapping,,Mapeo tonal
ttGFXSET_TreeQuality_b,UI,Tooltip,KgNone,"Настраивает качество деревьев, зависящее от того, как далеко они находятся.\nВлияние на производительность: высокое\n",La qualité générale des arbres basée sur l'endroit où ils se trouvent.\nImpact sur la performance : élevé\n,"Qualität der Darstellung der Bäume, basierend auf ihrer Entfernung.\nAuswirkung auf die Leistung: Hoch\n",,La calidad general de los árboles según la distancia.\nEfecto en el rendimiento: Alto\n
ttGFXSET_TreeQuality_h,UI,Tooltip,KgNone,Качество деревьев,Qualité des arbres,Qualität der Bäume,,Calidad de los árboles
ttGFXSET_ViewDistance_b,UI,Tooltip,KgNone,Как далеко вы сможете видеть вдаль.\nВлияние на производительность: высокое\n,Jusqu'où vous pouvez voir le monde.\nImpact sur la performance : élevé\n,Sichtweite in der Welt.\nAuswirkung auf die Leistung: Hoch\n,,La distancia a la que se puede ver el mundo.\nEfecto en el rendimiento: Alto\n
ttGFXSET_ViewDistance_h,UI,Tooltip,KgNone,Дистанция видимости,Distance de vision,Sichtweite,,Distancia de visión
ttGFXSET_Vsync_b,UI,Tooltip,KgNone,Исправляет разрывы изображения путём синхронизации игры с частотой обновления экрана.\nВлияние на производительность: низкое\n,Lutte contre la déchirure des images en synchronisant le jeu selon l'intervalle de rafraîchissement de l'écran.\nImpact sur la performance : bas\n,"Verhindert Screen Tearing (das Zerreißen von Einzelbildern), indem die Bildwiederholfrequenz des Spiels mit der des Monitors synchronisiert wird.\nAuswirkung auf die Leistung: Gering\n",,Evita las imágenes rasgadas al sincronizar el juego con la frecuencia de actualización de los monitores.\nEfecto en el rendimiento: Bajo\n
ttGFXSET_Vsync_h,UI,Tooltip,KgNone,Вертикальная синхронизация,Synchronisation verticale,Vertikale Synchronisation,,Sincronización vertical
ttGFXSET_WaterParticleLimiter_b,UI,Tooltip,KeyTrunk FrNone GrNone KgNone SpNone,Насколько точно будут падать потоки воды.\nВлияние на производительность: высокое\n,,,,
ttGFXSET_WaterParticleLimiter_h,UI,Tooltip,KeyTrunk FrNone GrNone KgNone SpNone,Ограничитель частиц воды,,,,
ttGFXSET_WaterQuality_b,UI,Tooltip,KgNone,"Слои и эффекты, отображающиеся на поверхности воды.\nВлияние на производительность: низкое\n",Les couches et les effets ayant lieu sur les plans d'eau.\nImpact sur la performance : bas\n,Schichten und Effekte auf der Oberfläche von Gewässern.\nAuswirkung auf die Leistung: Gering\n,,Las capas y efectos que se producen en la superficie de los planos acuáticos.\nEfecto en el rendimiento: Bajo\n
ttGFXSET_WaterQuality_h,UI,Tooltip,KgNone,Качетсво воды,Qualité de l'eau,Qualität des Wassers,,Calidad del agua
ttInventoryFull,UI,Tooltip,KgNone,"HEBOÒMOÆHO ÜÒÕOTOBÜTÓ «{0}», ÜHBEHTAPÓ ÚOÅOH!","Impossible de fabriquer « {0} », l'inventaire est plein !","„{0}“ kann nicht gefertigt werden, das Inventar ist voll!",,"No puedes fabricar '{0}', el inventario está lleno."
ttItemNeedsRepair,UI,Tooltip,KgNone,"ÙTOT ÚPEØMET CÅOMAH, TPEÁÝETC¥ PEMOHT",Cet objet nécessite des réparations ou de nouvelles pièces.,Der Gegenstand muss repariert werden oder es fehlen Teile,,El objeto necesita reparaciones o le faltan partes
ttLevelUp,UI,Tooltip,KgNone,"ÝPOBEHÓ ÚOB¾½EH! TEÚEPÓ BA½ ÝPOBEHÓ {0}, Ü B¾ ÜMEETE {1} OÄKOB HAB¾KOB.",Niveau supérieur ! Vous êtes à présent au niveau {0} et avez {1} points de compétence à dépenser.,"Level Up! Du bist jetzt Level {0} und hast {1} Fertigkeitspunkte, die du verwenden kannst.",,¡Subiste de nivel! Subiste al nivel {0} y tienes {1} puntos de habilidad para gastar.
ttMapSelectSpawnPoint,UI,Tooltip,KgNone,"ECÅÜ B¾ B¾ÁEPÜTE ÜCXOØHÝ¶ ÚOÒÜÇÜ¶, B¾ ÁÝØETE ÚO¥BÅ¥TÓC¥ HA HEÑ","Si vous sélectionnez l'emplacement de votre foyer, vous y réapparaitrez.","Wenn du deine Heimatposition wählst, wirst du hier wiedererscheinen",,"Si activas tu posición inicial, reaparecerás allí."
ttMapUnSelectSpawnPoint,UI,Tooltip,KgNone,"ECÅÜ B¾ HE B¾ÁEPÜTE ÜCXOØHÝ¶ ÚOÒÜÇÜ¶, B¾ ÁÝØETE ÚO¥BÅ¥TÓC¥ B CÅÝÄAÑHOM MECTE","Si vous désélectionnez l'emplacement de votre foyer, vous apparaitrez à des emplacements aléatoires.","Wenn du deine Heimatposition abwählst, wirst du an einer zufälligen Position wiedererscheinen",,"Si desactivas tu posición inicial, reaparecerás en algún sitio al azar."
ttMissingCraftingFuel,UI,Tooltip,KgNone,Ý BAC HEØOCTATOÄHO TOÚÅÜBA ØÅ¥ ÜÒÕOTOBÅEHÜ¥ ÙTOÕO.,Vous n'avez pas le carburant nécessaire à la fabrication de cet objet.,"Du hast nicht den erforderlichen Brennstoff, um dies zu fertigen.",,No tienes el combustible necesario para fabricar esto.
ttMissingCraftingRecipe,UI,Tooltip,KgNone,Ý BAC HET HEOÁXOØÜMOÕO PEÇEÚTA.,Vous n'avez pas la composition nécessaire.,Du hast nicht das erforderliche Rezept.,,No tienes la receta necesaria.
ttMissingCraftingResources,UI,Tooltip,KgNone,Ý BAC HEØOCTATOÄHO PECÝPCOB ØÅ¥ ÜÒÕOTOBÅEHÜ¥ ÙTOÕO.,Vous n'avez pas les ressources nécessaires à la fabrication de cet objet.,"Du hast nicht die nötigen Rohstoffe, um dies zu fertigen.",,No tienes los recursos necesarios para fabricar esto.
ttMissingCraftingTools,UI,Tooltip,KgNone,Ý BAC HET HEOÁXOØÜMOÕO ÜHCTPÝMEHTA ØÅ¥ ÜÒÕOTOBÅEHÜ¥ ÙTOÕO.,Vous n'avez pas les outils nécessaires à la fabrication de cet objet.,"Du hast nicht die erforderlichen Werkzeuge, um dies zu fertigen.",,No tienes las herramientas necesarias para fabricar esto.
ttQuestNoLocation,UI,Tooltip,KgNone,B¾ÁPAHHOE ÒAØAHÜE HE MOÆET Á¾TÓ OTCÅEÆEHO HA KAPTE.,Aucun emplacement à afficher pour la quête sélectionnée.,Für die ausgewählte Quest kann kein Standort angezeigt werden.,,La misión seleccionada no tiene ubicaciones que mostrar.
ttRecipeUnlocked,UI,Tooltip,KgNone,OTKP¾T HOB¾Ñ PEÇEÚT: «{0}»,Nouvelle composition déverrouillée : « {0} »,Neues Rezept freigeschaltet: „{0}“,,Nueva receta desbloqueada: '{0}'
ttRepairToolsMissing,UI,Tooltip,KgNone,"HEBOÒMOÆHO OTPEMOHTÜPOBATÓ ÙTOT ÚPEØMET, OTCÝTCTBÝ¶T CÅEØÝ¶¼ÜE ÜHTCTPÝMEHT¾:","Impossible de réparer cet objet, il vous manque ces outils :","Du kannst diesen Gegenstand nicht reparieren, dir fehlen folgende Werkzeuge:",,"No puedes reparar este objeto, faltan las siguientes herramientas:"
ttRepairWeapon,UI,Tooltip,KgNone,PEMOHT OPÝÆÜ¥ ÚPOÜÒBOØÜTC¥ ÚPÜ ÜCÚOÅÓÒOBAHÜÜ PEMKOMÚÅEKTA B CETKE PEMECÅA,Réparer des armes en utilisant des kits de réparation d'armes sur la grille de fabrication,Repariere Waffen auf dem Fertigungsfeld mithilfe eines Waffenreparaturkits,,"Repara armas con los kits de reparación de armas, en las casillas de fabricación."
ttScrapMetalBrass,UI,Tooltip,KgNone,"PAÒMECTÜTE ÅATÝHH¾E ÚPEØMET¾ HA CETKE PEMECÅA, ÄTOÁ¾ ÚOÅÝÄÜTÓ ÅOM ÅATÝHÜ",Placer les objets en laiton sur la grille de fabrication pour obtenir du laiton recyclé,"Lege Gegenstände aus Messing auf das Fertigungsfeld, um Messingstücke zu erhalten",,Pon objetos de latón en la casilla de fabricación para conseguir chatarra de latón.
ttScrapMetalIron,UI,Tooltip,KgNone,"PAÒMECTÜTE ÆEÅEÒH¾E ÚPEØMET¾ HA CETKE PEMECÅA, ÄTOÁ¾ ÚOÅÝÄÜTÓ METAÅÅOÅOM",Placer les objets en fer sur la grille de fabrication pour obtenir de la ferraille,"Lege Gegenstände aus Eisen auf das Fertigungsfeld, um Alteisen zu erhalten",,Pon objetos de hierro en la casilla de fabricación para conseguir chatarra de hierro.
ttScrapMetalLead,UI,Tooltip,KgNone,"PAÒMECTÜTE CBÜHÇOB¾E ÚPEØMET¾ HA CETKE PEMECÅA, ÄTOÁ¾ ÚOÅÝÄÜTÓ ÅOM CBÜHÇA",Placer les objets en plomb sur la grille de fabrication pour obtenir du plomb recyclé,"Lege Gegenstände aus Blei auf das Fertigungsfeld, um Bleistücke zu erhalten",,Pon objetos de plomo en la casilla de fabricación para conseguir chatarra de plomo.
ttSkillCannotPurchase,UI,Tooltip,KgNone,ÝPOBHÜ ÙTOÕO HAB¾KA HE MOÕÝT Á¾TÓ ÚPÜOÁPETEH¾.,Les niveaux de cette compétence ne peuvent être achetés.,Das Level dieser Fertigkeit kann nicht erworben werden.,,No puedes comprar el nivel de esta habilidad.
ttSkillLevelUp,UI,Tooltip,KgNone,BA½ HAB¾K «{0}» TEÚEPÓ {1} ÝPOBH¥,Votre compétence en {0} est à présent au niveau {1},Deine Fertigkeit „{0}“ ist jetzt auf Level {1},,Tu habilidad en {0} ahora es {1}.
ttSkillMaxLevel,UI,Tooltip,KgNone,Ý BAC MAKCÜMAÅÓH¾Ñ ÝPOBEHÓ ÙTOÕO HAB¾KA.,Vous avez atteint le niveau maximal pour cette compétence.,Du hast mit dieser Fertigkeit das Höchstlevel erreicht.,,Tienes el nivel máximo de esta habilidad.
ttSkillPointsNotEnough,UI,Tooltip,KgNone,Ý BAC HE ØOCTATOÄHO OÄKOB HAB¾KA ØÅ¥ ÚOB¾½EHÜ¥ ÝPOBH¥.,Vous n'avez pas assez de points de compétence.,Du hast nicht die erforderlichen Fertigkeitspunkte dafür.,,No tienes los puntos de habilidad necesarios.
ttSkillRequirementsNotMet,UI,Tooltip,KgNone,TPEÁOBAHÜ¥ ØÅ¥ ÙTOÕO HAB¾KA HE B¾ÚOÅHEH¾.,Vous ne remplissez pas les conditions requises de cette compétence.,Die Voraussetzungen für diese Fertigkeit sind nicht erfüllt.,,No has cumplido los requisitos para esta habilidad.
ttSkillsRelated,UI,Tooltip,KgNone,CB¥ÒAHH¾E HAB¾KÜ ÚOKA HE PEAÅÜÒOBAH¾.,Les compétences associées n'ont pas encore été appliquées.,Zugehörig Fertigkeit ist noch nicht implementiert.,,Aún no se han implementado las habilidades relacionadas.
wrnInventoryFull,UI,Tooltip,KgNone,"B ÜHBEHTAPE HET MECTA. ÜÒÕOTOBÅEHÜE ÚPEØMETOB Á¾ÅO ÚPÜOCTAHOBÅEHO ØO TEX ÚOP, ÚOKA HE OCBOÁOØÜTC¥ MECTO.",Plus de place dans l'inventaire. La fabrication a été mise en attente jusqu'à ce que vous fassiez de la place.,"Kein Platz im Inventar. Das Fertigen wurde gestoppt, bis du Platz geschaffen hast.",,No hay espacio en el inventario. No puedes fabricar hasta que no tengas espacio libre.
wrnQueueFull,UI,Tooltip,KgNone,B OÄEPEØÜ HET MECTA!,Plus de place dans la file !,Warteschlange ist voll!,,¡No hay espacio en la cola!
wrnWorkstationOutputFull,UI,Tooltip,KgNone,"B XPAHÜÅÜ¼E PAÁOÄEÑ CTAHÇÜÜ HET MECTA. ÜÒÕOTOBÅEHÜE ÚPEØMETOB Á¾ÅO ÚPÜOCTAHOBÅEHO ØO TEX ÚOP, ÚOKA HE OCBOÁOØÜTC¥ MECTO.",Plus de place à la sortie du poste de travail. La fabrication a été mise en attente jusqu'à ce que vous fassiez de la place.,"Kein Platz in der Ausgabe der Arbeitsstation. Das Fertigen wurde gestoppt, bis du Platz geschaffen hast.",,No hay espacios libres en la salida de la estación de trabajo. No puedes fabricar hasta que no tengas espacio libre.
campfireActivate,UI,Use Prompt,KgNone,<{0}> - OTKP¾TÓ KOCTËP,<{0}> pour ouvrir le feu de camp,"<{0}>, um Lagerfeuer zu öffnen",,<{0}> para encender una fogata
forgeActivate,UI,Use Prompt,KgNone,<{0}> - OTKP¾TÓ ÚEÄÓ,<{0}> pour ouvrir la forge,"<{0}>, um Schmiede zu öffnen",,<{0}> para abrir la fragua
itemTooltipFocusedOne,UI,Use Prompt,EnChanged KgNone,<{0}> - COÁPATÓ: {1},<{0}> pour récupérer {1},<{0}> Sammle {1},,<{0}> Recoge {1}
itemTooltipFocusedSeveral,UI,Use Prompt,EnChanged KgNone,<{0}> - COÁPATÓ: {1} ({2} ½T.),<{0}> pour récupérer {1} sur {2},<{0}> Sammle {2} von: {1},,<{0}> Recoge {2} de {1}
lootEntity,UI,Use Prompt,KgNone,<{0}> - OÁ¾CKATÓ {1},<{0}> pour rechercher {1},<{0}> Durchsuche {1},,<{0}> Registrar {1}
