"Key","Source","Context","Changes","English"
"reqAgilityLevel5","progression","Attribute","New","Уровень ловкости 5"
"reqAgilityLevel7","progression","Attribute","New","Уровень ловкости 7"
"reqFortitudeLevel1","progression","Attribute","New","Уровень стойкости 1"
"reqFortitudeLevel10","progression","Attribute","New","Уровень стойкости 10"
"reqFortitudeLevel3","progression","Attribute","New","Уровень стойкости 3"
"reqFortitudeLevel5","progression","Attribute","New","Уровень стойкости 5"
"reqFortitudeLevel7","progression","Attribute","New","Уровень стойкости 7"
"reqGenericLevel01","progression","Attribute","New","Нет требований"
"reqGenericLevel02","progression","Attribute","New","Нет требований"
"reqGenericLevel03","progression","Attribute","New","Нет требований"
"reqGenericLevel04","progression","Attribute","New","Уровень игрока 20"
"reqGenericLevel05","progression","Attribute","New","Уровень игрока 30"
"reqGenericLevel06","progression","Attribute","New","Уровень игрока 40"
"reqGenericLevel07","progression","Attribute","New","Уровень игрока 50"
"reqGenericLevel08","progression","Attribute","New","Уровень игрока 60"
"reqGenericLevel09","progression","Attribute","New","Уровень игрока 80"
"reqGenericLevel10","progression","Attribute","New","Уровень игрока 100"
"reqGenericLevel20","progression","Attribute","New","Уровень атрибутов выше 10 можно повысить только с помощью предметов и положительных эффектов."
"reqIntellectLevel1","progression","Attribute","New","Уровень интеллекта 1"
"reqIntellectLevel10","progression","Attribute","New","Уровень интеллекта 10"
"reqIntellectLevel3","progression","Attribute","New","Уровень интеллекта 3"
"reqIntellectLevel4","progression","Attribute","New","Уровень интеллекта 4"
"reqIntellectLevel5","progression","Attribute","New","Уровень интеллекта 5"
"reqIntellectLevel6","progression","Attribute","New","Уровень интеллекта 6"
"reqIntellectLevel7","progression","Attribute","New","Уровень интеллекта 7"
"reqIntellectLevel8","progression","Attribute","New","Уровень интеллекта 8"
"reqIntellectLevel9","progression","Attribute","New","Уровень интеллекта 9"
"reqPerceptionLevel1","progression","Attribute","New","Уровень восприятия 1"
"reqPerceptionLevel10","progression","Attribute","New","Уровень восприятия 10"
"reqPerceptionLevel3","progression","Attribute","New","Уровень восприятия 3"
"reqPerceptionLevel5","progression","Attribute","New","Уровень восприятия 5"
"reqPerceptionLevel7","progression","Attribute","New","Уровень восприятия 7"
"reqStrengthLevel1","progression","Attribute","New","Уровень силы 1"
"reqStrengthLevel10","progression","Attribute","New","Уровень силы 10"
"reqStrengthLevel3","progression","Attribute","New","Уровень силы 3"
"reqStrengthLevel5","progression","Attribute","New","Уровень силы 5"
"reqStrengthLevel7","progression","Attribute","New","Уровень силы 7"
"paintGroupDesc","progression","Perk","New","ЭТОТ НАВЫК НЕЛЬЗЯ ПРИОБРЕСТИ ЗА ОЧКИ НАВЫКОВ. ИЩИТЕ И ЧИТАЙТЕ ЖУРНАЛЫ, ЧТОБЫ ОТКРЫТЬ ДОПОЛНИТЕЛЬНЫЕ ВАРИАНТЫ ПОКРАСКИ."
"perkAdvancedEngineeringDesc","progression","Perk","New","Проектируйте продвинутые предметы, такие как огнестрельное оружие, электрические предметы и ловушки."
"perkAdvancedEngineeringName","progression","Perk","New","Продвинутая инженерия"
"perkAdvancedEngineeringRank1Desc","progression","Perk","New","Создание верстака, отрезного станка, арбалета, шахтёрской каски и базовых электрических компонентов."
"perkAdvancedEngineeringRank2Desc","progression","Perk","New","Создание охотничьего ружья, пистолета и помпового дробовика, продвинутых электрических компонентов, бетономешалки."
"perkAdvancedEngineeringRank3Desc","progression","Perk","New","Создание ПП, AK-47, снайперской винтовки и магнума, электрических заборов, мясорубки и дротикомёта."
"perkAdvancedEngineeringRank4Desc","progression","Perk","New","Создание турели с дробовиком, ракетницы и гвоздомёта."
"perkAdvancedEngineeringRank5Desc","progression","Perk","New","Создание автоматической турели, бензопилы и бура."
"perkArcheryDesc","progression","Perk","New","Освойте использование луков и арбалетов."
"perkArcheryName","progression","Perk","New","Стрельба из лука"
"perkArcheryRank1Desc","progression","Perk","New","Прицеливание из луков на 10% быстрее.\nПерезарядка и натяжение на 10% быстрее."
"perkArcheryRank2Desc","progression","Perk","New","Прицеливание из луков на 20% быстрее.\nПерезарядка и натяжение на 15% быстрее."
"perkArcheryRank3Desc","progression","Perk","New","Прицеливание из луков на 30% быстрее.\nПерезарядка и натяжение на 20% быстрее."
"perkArcheryRank4Desc","progression","Perk","New","Прицеливание из луков на 40% быстрее.\nПерезарядка и натяжение на 25% быстрее."
"perkArcheryRank5Desc","progression","Perk","New","Прицеливание из луков на 50% быстрее.\nПерезарядка и натяжение на 30% быстрее."
"perkAutomaticWeaponsDesc","progression","Perk","New","Станьте элитным бойцом, используя автоматическое оружие для убийства врагов."
"perkAutomaticWeaponsName","progression","Perk","New","Автоматическое оружие"
"perkAutomaticWeaponsRank1Desc","progression","Perk","New","Скорострельность автоматического оружия увеличена на 15%. Перезарядка на 10% быстрее."
"perkAutomaticWeaponsRank2Desc","progression","Perk","New","Скорострельность автоматического оружия увеличена на 20%. Перезарядка на 15% быстрее."
"perkAutomaticWeaponsRank3Desc","progression","Perk","New","Скорострельность автоматического оружия увеличена на 25%. Перезарядка на 20% быстрее. Адреналин бойца: Каждое попадание из автоматического оружия восстанавливает 5 выносливости."
"perkAutomaticWeaponsRank4Desc","progression","Perk","New","Скорострельность автоматического оружия увеличена на 30%. Перезарядка на 25% быстрее. Адреналин бойца: Каждое попадание из автоматического оружия восстанавливает 7 выносливости."
"perkAutomaticWeaponsRank5Desc","progression","Perk","New","Скорострельность автоматического оружия увеличена на 35%. Перезарядка на 30% быстрее. Адреналин бойца: Каждое попадание из автоматического оружия восстанавливает 10 выносливости."
"perkBetterBarterDesc","progression","Perk","New","Специализируйтесь на убеждении торговцев, чтобы те предлагали более выгодные предложения и показывали больше предметов их заначек."
"perkBetterBarterName","progression","Perk","New","Выгодная сделка"
"perkBetterBarterRank1Desc","progression","Perk","New","Сделка на 15% выгоднее при покупке и продаже предметов."
"perkBetterBarterRank2Desc","progression","Perk","New","Сделка на 25% выгоднее при покупке и продаже предметов. Торговцы продают более качественные и редкие предметы."
"perkBetterBarterRank3Desc","progression","Perk","New","Сделка на 35% выгоднее при покупке и продаже предметов. У торговцев появляется более хорошие предметы."
"perkBetterBarterRank4Desc","progression","Perk","New","Сделка на 45% выгоднее при покупке и продаже предметов. У торговцев в заначке появляются ещё лучше предметы."
"perkBetterBarterRank5Desc","progression","Perk","New","Сделка на 60% выгоднее при покупке и продаже предметов. У торговцев в заначке наилучший ассортимент."
"perkChargingBullDesc","progression","Perk","New","Специализируйтесь на рвении в бой головой вперёд, расталкивая врагов и ломая кости по пути."
"perkChargingBullName","progression","Perk","New","Разъярённый бык"
"perkChargingBull1Desc","progression","Perk","New","На 20% больше урона в ближнем бою во время бега."
"perkChargingBull2Desc","progression","Perk","New","На 25% больше урона в ближнем бою во время бега."
"perkChargingBull3Desc","progression","Perk","New","На 30% больше урона в ближнем бою во время бега.\nНа 15% меньше получаемого урона во время бега."
"perkChargingBull4Desc","progression","Perk","New","На 35% больше урона в ближнем бою во время бега.\nНа 20% меньше получаемого урона во время бега."
"perkChargingBull5Desc","progression","Perk","New","На 40% больше урона в ближнем бою во время бега.\nНа 25% меньше получаемого урона во время бега."
"perkCharismaticNatureDesc","progression","Perk","New","Используйте свой харизматичный характер, чтобы вдохновлять союзников."
"perkCharismaticNatureName","progression","Perk","New","Харизматичная натура"
"perkCharismaticNatureRank1Desc","progression","Perk","New","Вы можете сделать это! Союзники поблизости получают +1 к стойкости и выносливости."
"perkCharismaticNatureRank2Desc","progression","Perk","New","Командная работа. Урон блоку и существам увеличен, когда рядом есть союзники."
"perkCharismaticNatureRank3Desc","progression","Perk","New","Сегодня ты не умрёшь. Находящиеся рядом истекающие кровью будут терять здоровье вдвое медленнее."
"perkCharismaticNatureRank4Desc","progression","Perk","New","Настоящий лидер. Союзники настолько очарованы вами, что получают +2 к стойкости и выносливости рядом с вами."
"perkCharismaticNatureRank5Desc","progression","Perk","New","Шёпот людей. Негативные эффекты находящихся рядом с вами союзников снижены вдвое."
"perkDaringAdventurerDesc","progression","Perk","New","Будьте смелее во время путешествия! Получайте лучшую награду за выполнение заданий."
"perkDaringAdventurerName","progression","Perk","New","Отважный путешественник"
"perkDaringAdventurerRank1Desc","progression","Perk","New","Получите дополнительный вариант награды за задание."
"perkDaringAdventurerRank2Desc","progression","Perk","New","Получите два дополнительных варианта награды за задание."
"perkDaringAdventurerRank3Desc","progression","Perk","New","Получите три дополнительных варианта награды за задание."
"perkDaringAdventurerRank4Desc","progression","Perk","New","Получите дополнительные жетоны за выполнение заданий."
"perkDaringAdventurerRank5Desc","progression","Perk","New","Теперь вы можете выбрать две награды за задание."
"perkDeadEyeDesc","progression","Perk","New","Специализируйтесь на прицеливании из винтовок и уничтожении цели с помощью быстрой оценки траектории пули. Один выстрел, одно убийство."
"perkDeadEyeName","progression","Perk","New","Орлиный глаз"
"perkDeadEyeRank1Desc","progression","Perk","New","Прицеливание из винтовок на 10% быстрее. Перезарядка на 10% быстрее."
"perkDeadEyeRank2Desc","progression","Perk","New","Прицеливание из винтовок на 20% быстрее. Перезарядка на 15% быстрее."
"perkDeadEyeRank3Desc","progression","Perk","New","Прицеливание из винтовок на 30% быстрее. Перезарядка на 20% быстрее. Затраты выносливости на прицеливание снижены на 10%. Серия убийств. Последовательные убийства одним выстрелом увеличивают дополнительный урон на 10%, 20%, максимум до 30%."
