"Key","Source","Context","Changes","English"
"txName_Pillcase","painting","txGroupDecoration","New","Pillcase"
"txName_Storage_ammo","painting","txGroupDecoration","New","Storage ammo"
"txName_Storage_building","painting","txGroupDecoration","New","Storage building"
"txName_Storage_explosives","painting","txGroupDecoration","New","Storage explosives"
"txName_Storage_food","painting","txGroupDecoration","New","Storage food"
"txName_Storage_generic","painting","txGroupDecoration","New","Storage crate"
"txName_Storage_health","painting","txGroupDecoration","New","Storage medical"
"txName_Storage_weapons","painting","txGroupDecoration","New","Storage weapons"
"txName_Supply_crate","painting","txGroupDecoration","New","Shipping crate"
"txName_trash_compactor","painting","txGroupDecoration","New","Trash Compactor"
"txName_Wall_oven","painting","txGroupDecoration","New","Wall oven"
"txName_Wall_oven_retro","painting","txGroupDecoration","New","Wall oven, retro"
"txName_Delete","painting","txGroupExcluded","New","No Paint / Deleted"
"txName_Brick","painting","txGroupFaux","New","Brick 1"
"txName_Brick_decayed","painting","txGroupFaux","New","Brick decayed"
"txName_Brick_pavers","painting","txGroupFaux","New","Brick pavers"
"txName_Brick01","painting","txGroupFaux","New","Brick 2"
"txName_BrickBrown","painting","txGroupFaux","New","Brick Brown"
"txName_Dead_grass","painting","txGroupFaux","New","Dead grass"
"txName_Paintedbrick","painting","txGroupFaux","New","Brick Painted"
"txName_Tanbrick","painting","txGroupFaux","New","Brick Tan 1"
"txName_Tanbrick02","painting","txGroupFaux","New","Brick Tan 2"
"txName_Adobe_peach","painting","txGroupMasonry","New","Adobe peach"
"txName_Adobe_tan","painting","txGroupMasonry","New","Adobe tan"
"txName_Adobe_trim_white","painting","txGroupMasonry","New","Adobe trim white"
"txName_Adobe_white","painting","txGroupMasonry","New","Adobe white"
"txName_Cobblestone","painting","txGroupMasonry","New","Cobblestone"
"txName_Concrete","painting","txGroupMasonry","New","Concrete"
"txName_Concrete_block","painting","txGroupMasonry","New","Concrete blocks"
"txName_Concrete_reinforced","painting","txGroupMasonry","New","Reinforced Concrete"
"txName_Concrete_trim","painting","txGroupMasonry","New","Concrete trim 1"
"txName_Concrete_trim2","painting","txGroupMasonry","New","Concrete trim 2"
"txName_Concrete_trim3","painting","txGroupMasonry","New","Concrete trim 3"
"txName_Concrete_white","painting","txGroupMasonry","New","Concrete white"
"txName_Drywall","painting","txGroupMasonry","New","Drywall"
"txName_Drywall_tan","painting","txGroupMasonry","New","Drywall tan"
"txName_Drywall_tan_baseboard","painting","txGroupMasonry","New","Drywall tan baseboard"
"txName_Flagstone","painting","txGroupMasonry","New","Flagstone"
"txName_Granite","painting","txGroupMasonry","New","Cabinet Granite"
"txName_GraniteBlack","painting","txGroupMasonry","New","Black Granite"
"txName_Gravel","painting","txGroupMasonry","New","Gravel"
"txName_Plaster","painting","txGroupMasonry","New","Plaster"
"txName_Sidewalk_wasteland","painting","txGroupMasonry","New","Sidewalk cracked"
"txName_Corregated_metal","painting","txGroupMetal","New","Metal Corrugated"
"txName_Duct_soft","painting","txGroupMetal","New","Metal Duct soft"
"txName_Fridge_stainless_side","painting","txGroupMetal","New","Metal stainless steel"
"txName_Green_rusty_metal","painting","txGroupMetal","New","Metal rusty Green"
"txName_Metal_base","painting","txGroupMetal","New","Metal basic"
"txName_Metal_plate_wall","painting","txGroupMetal","New","Metal plate wall"
"txName_Metal_rivet","painting","txGroupMetal","New","Metal Riveted"
"txName_Pipe_metal","painting","txGroupMetal","New","Metal Pipe"
"txName_Pipe_metal2","painting","txGroupMetal","New","Metal Pipe 2"
"txName_Reinforced_metal_plate_wall","painting","txGroupMetal","New","Metal Reinforced"
"txName_Rusty_metal_base","painting","txGroupMetal","New","Metal Rusty"
"txName_Steel_floor","painting","txGroupMetal","New","Metal Steel floor"
"txName_Steel_wall","painting","txGroupMetal","New","Metal Steel wall"
"txName_Taupe_metal","painting","txGroupMetal","New","Metal Taupe"
"txName_Tread_plate","painting","txGroupMetal","New","Metal Tread Plate 1"
"txName_Tread_plate02","painting","txGroupMetal","New","Metal Tread Plate 2"
"txName_Ventilation_duct","painting","txGroupMetal","New","Metal Ventilation duct"
"txName_Window_plug04","painting","txGroupMetal","New","Metal Window plug 4"
"txName_Wrought_iron_metal","painting","txGroupMetal","New","Metal Wrought iron"
"txName_Beercooler_sides","painting","txGroupPainted","New","Beer cooler side"
"txName_Concrete_blue","painting","txGroupPainted","New","Concrete blue"
"txName_Concrete_brown","painting","txGroupPainted","New","Concrete brown"
"txName_Concrete_camo","painting","txGroupPainted","New","Camo Woodland"
"txName_Concrete_dark_grey","painting","txGroupPainted","New","Concrete dark grey"
"txName_Concrete_dark_red","painting","txGroupPainted","New","Concrete dark red"
"txName_Concrete_green","painting","txGroupPainted","New","Concrete green"
"txName_Concrete_grey","painting","txGroupPainted","New","Concrete grey"
"txName_Concrete_mustard","painting","txGroupPainted","New","Concrete Mustard"
"txName_Concrete_orange","painting","txGroupPainted","New","Concrete orange"
"txName_Concrete_pink","painting","txGroupPainted","New","Concrete pink"
"txName_Concrete_purple","painting","txGroupPainted","New","Concrete purple"
"txName_Concrete_red","painting","txGroupPainted","New","Concrete red"
"txName_Concrete_yellow","painting","txGroupPainted","New","Concrete yellow"
"txName_Drywall_blue","painting","txGroupPainted","New","Drywall blue"
"txName_Drywall_orange","painting","txGroupPainted","New","Drywall orange"
"txName_Painting01_trim","painting","txGroupPainted","New","Painting Frame trim"
"txName_Pillcase_side","painting","txGroupPainted","New","Pillcase side"
"txName_Smokestack_red","painting","txGroupPainted","New","Metal red"
"txName_Smokestack_white","painting","txGroupPainted","New","Metal white"
"txName_Awning1","painting","txGroupWallCovering","New","Awning Red"
"txName_Awning2","painting","txGroupWallCovering","New","Awning Tan"
"txName_Awning3","painting","txGroupWallCovering","New","Awning Green"
"txName_Cabinet_old_counter","painting","txGroupWallCovering","New","Cabinet old counter"
"txName_Carpet1","painting","txGroupWallCovering","New","Carpet 1"
"txName_Carpet2","painting","txGroupWallCovering","New","Carpet 2"
"txName_Carpet3","painting","txGroupWallCovering","New","Carpet 3"
"txName_Carpet4","painting","txGroupWallCovering","New","Carpet 4"
"txName_Carpet5","painting","txGroupWallCovering","New","Carpet 5"
"txName_Carpet6","painting","txGroupWallCovering","New","Carpet 6"
"txName_Drop_ceiling01","painting","txGroupWallCovering","New","Drop ceiling 1"
"txName_Drop_ceiling02","painting","txGroupWallCovering","New","Drop ceiling 2"
"txName_Drywall_ceiling","painting","txGroupWallCovering","New","Drywall ceiling white"
"txName_Drywall_creme","painting","txGroupWallCovering","New","Drywall creme"
"txName_Drywall_creme_baseboard","painting","txGroupWallCovering","New","Drywall creme baseboard"
"txName_Fabric_Blinds","painting","txGroupWallCovering","New","Fabric Blinds"
"txName_Fur_rug","painting","txGroupWallCovering","New","Fur rug"
"txName_Plaster_green_baseboard","painting","txGroupWallCovering","New","Plaster green baseboard"
"txName_Plaster_green_middle","painting","txGroupWallCovering","New","Plaster green middle"
"txName_Plaster_green_top","painting","txGroupWallCovering","New","Plaster green top"
"txName_Rug01","painting","txGroupWallCovering","New","Rug 1"
"txName_Tile_floor1","painting","txGroupWallCovering","New","Tile floor 1"
"txName_Tile_floor2","painting","txGroupWallCovering","New","Tile floor 2"
"txName_Tile_floor3","painting","txGroupWallCovering","New","Tile floor 3"
"txName_Tile_floor4","painting","txGroupWallCovering","New","Tile floor white"
"txName_Tile_floor5","painting","txGroupWallCovering","New","Tile floor brown"
"txName_Tile_floor6","painting","txGroupWallCovering","New","Tile Floor 6"
"txName_Tile_industrial","painting","txGroupWallCovering","New","Tile floor 6"
"txName_Tile_Marble_Grey","painting","txGroupWallCovering","New","Grey Marble"
"txName_wallpaper01","painting","txGroupWallCovering","New","Wallpaper 1"
"txName_wallpaper02","painting","txGroupWallCovering","New","Wallpaper 2"
"txName_Wallpaper03","painting","txGroupWallCovering","New","Wallpaper 3"
"txName_Barnwood","painting","txGroupWood","New","Barn wood"
"txName_Blue_metal_roof","painting","txGroupWood","New","Blue metal roof"
"txName_Clay_roof","painting","txGroupWood","New","Clay roof"
"txName_crown","painting","txGroupWood","New","Wood Crown"
"txName_Crown_oak","painting","txGroupWood","New","Wood Crown Oak"
"txName_Fence_wood","painting","txGroupWood","New","Wood Fence"
"txName_Garage_door1","painting","txGroupWood","New","Garage door 1"
"txName_Garage_door2","painting","txGroupWood","New","Garage Door 2"
"txName_Green_metal_roof","painting","txGroupWood","New","Green metal roof"
"txName_Log_cabin","painting","txGroupWood","New","Wood Siding Log cabin"
"txName_oak","painting","txGroupWood","New","Wood Oak"
"txName_Orange_metal_roof","painting","txGroupWood","New","Orange metal roof"
"txName_Plywood","painting","txGroupWood","New","Plywood"
"txName_Reinforced_wood","painting","txGroupWood","New","Reinforced wood"
"txName_Reinforced_wood_metal","painting","txGroupWood","New","Metal reinforced wood"
"txName_Rough_cut_wood","painting","txGroupWood","New","Rough cut wood"
"txName_Shingles_asphalt","painting","txGroupWood","New","Shingles asphalt"
"txName_Shingles_asphalt_diamond","painting","txGroupWood","New","Shingles Asphalt Diamond"
"txName_Shingles_old","painting","txGroupWood","New","Shingles old"
"txName_Shingles_wood","painting","txGroupWood","New","Shingles wood"
"txName_Shutters1","painting","txGroupWood","New","Shutters"
"txName_Siding_blue","painting","txGroupWood","New","Wood Siding blue"
"txName_Siding_green","painting","txGroupWood","New","Wood Siding green"
"txName_Siding_tan","painting","txGroupWood","New","Wood Siding tan"
"txName_Siding_white","painting","txGroupWood","New","Wood Siding white"
"txName_Siding_white_burnt","painting","txGroupWood","New","Burnt Wood Siding white"
"txName_Siding_yellow","painting","txGroupWood","New","Wood Siding yellow"
"txName_Tarpaper","painting","txGroupWood","New","Tarpaper"
"txName_Treetrunk_cut","painting","txGroupWood","New","Treetrunk cut"
"txName_Treetrunk_pine","painting","txGroupWood","New","Treetrunk pine"
"txName_wainscotting","painting","txGroupWood","New","Wood Wainscotting"
"txName_wainscotting_Oak","painting","txGroupWood","New","Wood Wainscotting Oak"
"txName_wainscotting_Red","painting","txGroupWood","New","Wood Wainscotting Red"
"txName_Window_plug","painting","txGroupWood","New","Window plug 1"
"txName_Wood_barricade","painting","txGroupWood","New","Wood Siding white 2"
"txName_Wood_barricade02","painting","txGroupWood","New","Wood barricade"
"txName_Wood_black","painting","txGroupWood","New","Wood Black"
"txName_wood_ceiling","painting","txGroupWood","New","Wood Ceiling"
"txName_Wood_fence","painting","txGroupWood","New","Wood fence"
"txName_Wood_old","painting","txGroupWood","New","Wood old"
"txName_Wood_osb","painting","txGroupWood","New","Wood osb"
"txName_Wood_painted1","painting","txGroupWood","New","Wood painted 1"
"txName_Wood_painted2","painting","txGroupWood","New","Wood painted 2"
"txName_Wood_painted3","painting","txGroupWood","New","Wood painted 3"
"txName_Woodfloor01","painting","txGroupWood","New","Red Wood"
"txName_WoodPaneling_burnt","painting","txGroupWood","New","Burnt Wood Paneling"
"xuiPrefabEditorHelp","PrefabEditorHelp","XUI","New","Prefab Editor Help"
"xuiPrefabEditorHelpCopyBlocksKey","PrefabEditorHelp","XUI","New","[action:local:FocusCopyBlock] -or- [button:LeftControl] + [action:local:Secondary]"
"xuiPrefabEditorHelpCopyBlocksText","PrefabEditorHelp","XUI","New","Create a stack in your toolbelt with 99 blocks of the block under your cursor."
"xuiPrefabEditorHelpCopyKey","PrefabEditorHelp","XUI","New","[button:LeftControl] + [button:C]"
"xuiPrefabEditorHelpCopyText","PrefabEditorHelp","XUI","New","Copy contents from current selection into clipboard."
"xuiPrefabEditorHelpCreateSelectionKey","PrefabEditorHelp","XUI","New","[action:local:SelectionSet]"
"xuiPrefabEditorHelpCreateSelectionText","PrefabEditorHelp","XUI","New","Create a selection box. Press while focusing on another position to increase selection size."
"xuiPrefabEditorHelpDeleteBlockKey","PrefabEditorHelp","XUI","New","[action:local:Run] + [action:local:Primary]"
"xuiPrefabEditorHelpDeleteBlockText","PrefabEditorHelp","XUI","New","Delete the focused block."
"xuiPrefabEditorHelpFocusBlockKey","PrefabEditorHelp","XUI","New","[action:local:Run]"
